,player,mcts_simuls,mcts_rate,player_first,result_from_player,score_diff_from_player,moves
107,random,50,1.4,False,-1,-4,"[15, 17, 20, 24, 10, 4, 8, 14, 22, 3, 0, 30, 29, 28, 18, 25, 32, 5, 13, 19, 26, 23, 34, 2, 27, 31, 6, 7, 1, 35, 9, 33, 12, 11, 21, 16]"
108,random,50,1.4,True,-1,-1,"[2, 30, 35, 21, 15, 9, 13, 14, 4, 19, 25, 17, 33, 32, 8, 23, 7, 10, 16, 20, 28, 18, 5, 34, 27, 3, 26, 29, 22, 24, 1, 11, 12, 31, 6, 0]"
109,random,50,1.4,False,-1,-3,"[13, 12, 20, 15, 8, 18, 35, 32, 28, 11, 22, 4, 17, 10, 23, 30, 24, 0, 26, 3, 6, 27, 21, 14, 19, 9, 34, 25, 2, 1, 29, 5, 33, 31, 7, 16]"
110,random,50,1.4,True,-1,-1,"[18, 6, 8, 12, 13, 20, 28, 23, 10, 34, 7, 32, 25, 1, 29, 31, 19, 3, 27, 9, 4, 21, 16, 15, 26, 14, 33, 22, 30, 24, 0, 5, 2, 11, 35, 17]"
111,random,50,1.4,False,-1,-4,"[27, 20, 34, 11, 15, 9, 16, 7, 19, 28, 22, 18, 10, 33, 1, 14, 8, 2, 6, 0, 35, 31, 32, 3, 12, 30, 21, 23, 4, 5, 29, 24, 13, 25, 17, 26]"
112,random,50,1.4,True,-1,-4,"[3, 17, 16, 13, 9, 26, 10, 18, 27, 20, 1, 23, 21, 15, 25, 14, 12, 29, 11, 8, 24, 19, 7, 35, 31, 33, 30, 6, 34, 2, 32, 22, 0, 28, 5, 4]"
113,random,50,1.4,False,-1,-3,"[17, 24, 27, 10, 34, 18, 32, 1, 13, 8, 0, 31, 9, 23, 20, 21, 35, 2, 30, 14, 28, 4, 29, 11, 22, 5, 16, 7, 3, 12, 19, 26, 15, 6, 25, 33]"
114,random,50,1.4,True,-1,-1,"[33, 5, 27, 9, 8, 32, 19, 15, 10, 21, 22, 11, 14, 25, 13, 12, 24, 3, 29, 28, 35, 34, 26, 17, 0, 4, 6, 20, 23, 16, 2, 18, 7, 1, 30, 31]"
115,random,50,1.4,False,-1,-1,"[16, 14, 29, 21, 3, 30, 33, 5, 6, 8, 26, 24, 12, 13, 19, 31, 28, 0, 35, 10, 27, 7, 22, 32, 11, 18, 17, 4, 1, 9, 25, 34, 20, 2, 15, 23]"
116,random,50,1.4,True,-1,-2,"[15, 6, 35, 27, 21, 29, 30, 16, 34, 8, 33, 20, 31, 26, 0, 13, 22, 23, 9, 25, 2, 5, 12, 14, 4, 19, 18, 10, 28, 17, 3, 24, 32, 11, 7, 1]"
117,random,50,1.4,False,-1,-5,"[19, 6, 7, 10, 28, 32, 27, 2, 3, 23, 15, 0, 17, 5, 9, 1, 21, 18, 24, 30, 12, 22, 25, 33, 14, 16, 35, 29, 20, 11, 8, 31, 4, 26, 13, 34]"
118,random,50,1.4,True,-1,-3,"[10, 11, 17, 2, 16, 20, 33, 29, 1, 24, 34, 8, 3, 14, 27, 21, 5, 25, 30, 15, 18, 0, 22, 4, 35, 7, 12, 31, 23, 13, 6, 19, 26, 9, 32, 28]"
119,random,50,1.4,False,-1,-2,"[4, 23, 22, 26, 0, 31, 7, 12, 13, 21, 34, 29, 30, 35, 16, 11, 8, 6, 15, 1, 14, 19, 27, 33, 25, 9, 3, 24, 20, 10, 18, 28, 2, 17, 32, 5]"
120,random,120,1.4,True,-1,-2,"[8, 19, 32, 16, 21, 23, 30, 25, 28, 15, 11, 13, 14, 7, 34, 26, 35, 10, 22, 1, 27, 33, 18, 0, 12, 29, 24, 20, 6, 5, 31, 2, 4, 9, 3, 17]"
121,random,120,1.4,False,-1,-7,"[21, 28, 23, 13, 15, 8, 7, 20, 16, 5, 14, 26, 9, 4, 17, 34, 2, 32, 12, 35, 18, 31, 24, 29, 33, 22, 30, 11, 3, 6, 19, 25, 0, 10, 27, 1]"
122,random,120,1.4,True,-1,-1,"[33, 14, 3, 8, 15, 28, 10, 7, 20, 21, 31, 6, 2, 30, 0, 4, 16, 32, 11, 1, 23, 17, 34, 35, 5, 27, 18, 24, 13, 9, 26, 29, 19, 22, 25, 12]"
123,random,120,1.4,False,-1,-2,"[13, 18, 31, 0, 12, 25, 8, 27, 10, 1, 3, 2, 14, 32, 19, 11, 26, 21, 15, 20, 17, 22, 23, 28, 9, 24, 29, 30, 6, 4, 35, 34, 5, 16, 7, 33]"
124,random,120,1.4,True,-1,-3,"[1, 16, 12, 32, 0, 2, 24, 9, 23, 26, 13, 20, 18, 11, 10, 14, 27, 28, 15, 3, 29, 25, 6, 19, 7, 33, 31, 4, 17, 30, 34, 22, 35, 21, 5, 8]"
125,random,120,1.4,False,-1,-3,"[28, 0, 14, 4, 8, 17, 5, 35, 20, 26, 24, 2, 33, 31, 9, 34, 15, 10, 21, 32, 22, 3, 23, 16, 27, 12, 13, 19, 11, 29, 25, 30, 1, 6, 7, 18]"
126,random,120,1.4,True,-1,-1,"[21, 30, 8, 0, 23, 29, 25, 26, 31, 2, 11, 9, 20, 13, 24, 22, 35, 17, 16, 7, 15, 27, 28, 19, 3, 14, 32, 10, 5, 6, 1, 12, 33, 4, 34, 18]"
127,random,120,1.4,False,-1,-6,"[28, 29, 8, 27, 19, 23, 25, 5, 32, 22, 2, 16, 20, 6, 14, 4, 18, 35, 13, 7, 17, 33, 10, 3, 24, 26, 15, 12, 30, 31, 21, 0, 9, 34, 11, 1]"
128,random,120,1.4,True,-1,-4,"[16, 28, 18, 3, 8, 19, 25, 15, 13, 21, 24, 9, 29, 2, 4, 30, 0, 33, 5, 14, 1, 32, 34, 11, 10, 26, 7, 12, 31, 22, 23, 6, 35, 27, 17, 20]"
129,random,120,1.4,False,-1,-1,"[20, 21, 16, 8, 33, 2, 23, 28, 11, 15, 7, 30, 12, 29, 19, 10, 27, 1, 22, 13, 35, 14, 3, 0, 26, 4, 17, 31, 34, 6, 18, 32, 25, 24, 9, 5]"
130,random,120,1.4,True,-1,-4,"[26, 25, 27, 8, 3, 20, 29, 21, 34, 14, 17, 32, 23, 16, 5, 7, 31, 18, 6, 4, 12, 22, 24, 19, 2, 28, 1, 13, 35, 15, 10, 33, 11, 9, 30, 0]"
131,random,120,1.4,False,-1,-3,"[10, 14, 31, 27, 35, 23, 20, 0, 15, 26, 21, 2, 9, 25, 19, 4, 3, 1, 7, 22, 30, 8, 5, 34, 28, 12, 24, 33, 17, 11, 29, 6, 18, 16, 32, 13]"
132,random,120,1.4,True,-1,-2,"[20, 10, 9, 8, 25, 15, 23, 26, 32, 22, 2, 24, 3, 28, 17, 1, 12, 21, 16, 33, 34, 27, 11, 29, 31, 7, 19, 5, 35, 18, 14, 6, 0, 13, 4, 30]"
133,random,120,1.4,False,-1,-5,"[15, 21, 20, 31, 5, 13, 9, 30, 33, 16, 26, 24, 14, 23, 35, 28, 8, 22, 18, 34, 10, 1, 3, 6, 12, 4, 19, 27, 25, 32, 7, 29, 11, 2, 17, 0]"
134,random,120,1.4,True,-1,-2,"[4, 12, 10, 27, 11, 16, 1, 34, 18, 20, 29, 14, 28, 3, 6, 5, 7, 26, 33, 31, 21, 32, 23, 15, 13, 17, 22, 35, 30, 9, 19, 8, 24, 2, 25, 0]"
135,random,120,1.4,False,-1,-2,"[20, 33, 29, 23, 2, 8, 19, 30, 14, 21, 18, 1, 25, 16, 26, 15, 27, 13, 9, 35, 22, 0, 7, 6, 34, 31, 28, 4, 24, 11, 10, 3, 12, 17, 5, 32]"
136,random,120,1.4,True,-1,-2,"[15, 1, 2, 6, 10, 20, 3, 31, 25, 18, 17, 0, 5, 12, 23, 24, 13, 26, 27, 9, 22, 35, 21, 14, 29, 8, 30, 11, 4, 16, 34, 28, 19, 33, 32, 7]"
137,random,120,1.4,False,-1,-4,"[18, 23, 20, 10, 13, 34, 26, 1, 14, 32, 6, 33, 35, 22, 21, 27, 31, 7, 16, 24, 4, 25, 0, 9, 28, 30, 2, 19, 29, 5, 8, 3, 12, 17, 11, 15]"
138,random,120,1.4,True,-1,-2,"[11, 22, 30, 32, 21, 20, 19, 10, 12, 9, 17, 29, 27, 26, 34, 24, 4, 15, 33, 18, 28, 2, 8, 5, 6, 23, 14, 25, 31, 0, 7, 35, 3, 1, 13, 16]"
139,random,120,1.4,False,-1,-3,"[25, 16, 14, 17, 31, 20, 21, 23, 27, 11, 19, 18, 33, 7, 3, 34, 35, 13, 26, 5, 28, 8, 12, 4, 10, 2, 6, 22, 30, 24, 15, 1, 9, 32, 0, 29]"
140,random,250,1.4,True,-1,-2,"[28, 21, 32, 14, 13, 16, 26, 19, 5, 15, 27, 8, 17, 20, 33, 22, 9, 29, 2, 1, 35, 34, 6, 3, 11, 25, 23, 12, 18, 0, 30, 24, 7, 31, 10, 4]"
141,random,250,1.4,False,-1,-3,"[22, 27, 19, 21, 13, 28, 15, 0, 14, 2, 9, 8, 24, 10, 18, 34, 31, 7, 1, 32, 26, 4, 25, 12, 33, 29, 11, 17, 16, 30, 35, 20, 23, 5, 3, 6]"
142,random,250,1.4,True,-1,-2,"[24, 15, 3, 27, 8, 19, 34, 21, 1, 7, 14, 18, 9, 20, 13, 28, 35, 11, 33, 30, 31, 0, 10, 5, 25, 4, 23, 26, 32, 6, 16, 22, 12, 2, 17, 29]"
143,random,250,1.4,False,-1,-3,"[1, 6, 14, 7, 8, 21, 20, 0, 33, 29, 22, 27, 5, 26, 2, 18, 15, 10, 31, 17, 30, 3, 25, 4, 19, 11, 12, 24, 28, 9, 34, 35, 32, 16, 23, 13]"
144,random,250,1.4,True,-1,-3,"[33, 13, 12, 19, 20, 25, 9, 7, 5, 1, 8, 11, 29, 21, 15, 26, 6, 34, 10, 18, 22, 16, 14, 32, 27, 31, 17, 2, 4, 30, 35, 23, 24, 3, 0, 28]"
145,random,250,1.4,False,-1,-3,"[22, 5, 23, 9, 20, 33, 21, 32, 6, 28, 10, 17, 25, 7, 0, 12, 24, 35, 15, 1, 27, 13, 11, 26, 19, 34, 31, 29, 2, 18, 14, 4, 16, 30, 8, 3]"
146,random,250,1.4,True,-1,-2,"[5, 9, 19, 13, 17, 20, 0, 23, 6, 8, 11, 24, 35, 22, 31, 28, 1, 33, 27, 29, 10, 16, 4, 15, 25, 34, 30, 12, 2, 26, 21, 3, 18, 7, 14, 32]"
147,random,250,1.4,False,-1,-2,"[14, 11, 18, 32, 16, 10, 15, 27, 3, 21, 22, 8, 13, 33, 7, 35, 23, 17, 19, 9, 25, 1, 31, 12, 29, 26, 20, 6, 0, 5, 24, 34, 30, 28, 2, 4]"
148,random,250,1.4,True,-1,-3,"[13, 20, 19, 15, 29, 25, 2, 10, 6, 34, 17, 18, 4, 21, 31, 27, 5, 22, 33, 7, 9, 24, 30, 14, 23, 26, 3, 28, 32, 16, 8, 35, 1, 12, 0, 11]"
149,random,250,1.4,False,-1,-3,"[9, 4, 16, 19, 27, 17, 26, 12, 15, 18, 20, 25, 32, 1, 14, 22, 34, 24, 23, 29, 10, 13, 21, 3, 35, 30, 6, 5, 28, 31, 7, 0, 11, 8, 33, 2]"
150,random,250,1.4,True,-1,-3,"[33, 18, 27, 21, 13, 20, 15, 14, 6, 25, 16, 30, 2, 28, 4, 32, 31, 19, 23, 8, 5, 11, 22, 26, 34, 3, 24, 0, 9, 7, 1, 17, 12, 10, 29, 35]"
151,random,250,1.4,False,-1,-5,"[23, 15, 22, 6, 10, 24, 26, 14, 9, 18, 21, 2, 20, 30, 16, 8, 25, 33, 11, 12, 17, 4, 27, 28, 13, 1, 19, 7, 3, 35, 5, 0, 31, 34, 32, 29]"
152,random,250,1.4,True,-1,-3,"[12, 15, 35, 20, 30, 27, 22, 13, 14, 10, 28, 19, 8, 4, 34, 23, 26, 21, 0, 17, 25, 6, 9, 5, 7, 3, 1, 32, 18, 16, 29, 2, 24, 31, 11, 33]"
153,random,250,1.4,False,-1,-2,"[20, 0, 12, 10, 21, 8, 28, 18, 26, 22, 15, 3, 13, 32, 14, 16, 19, 23, 27, 30, 2, 9, 34, 33, 6, 35, 31, 11, 4, 25, 7, 1, 24, 29, 5, 17]"
154,random,250,1.4,True,-1,-5,"[31, 28, 23, 16, 5, 12, 8, 22, 35, 14, 4, 26, 19, 3, 11, 20, 0, 25, 32, 13, 21, 27, 6, 1, 29, 17, 18, 34, 9, 30, 2, 24, 15, 7, 33, 10]"
155,random,250,1.4,False,-1,-3,"[20, 4, 9, 26, 27, 33, 21, 31, 23, 35, 15, 7, 14, 8, 2, 16, 19, 30, 3, 28, 13, 24, 17, 32, 10, 18, 1, 25, 6, 0, 5, 12, 29, 22, 34, 11]"
156,random,250,1.4,True,-1,-3,"[18, 15, 9, 10, 14, 20, 32, 25, 26, 22, 21, 30, 13, 11, 4, 8, 34, 1, 6, 23, 31, 0, 12, 24, 35, 28, 7, 27, 3, 5, 16, 19, 17, 2, 33, 29]"
157,random,250,1.4,False,-1,-3,"[15, 35, 11, 29, 26, 33, 21, 5, 1, 34, 8, 2, 0, 16, 22, 25, 28, 32, 20, 6, 19, 23, 9, 13, 14, 31, 3, 7, 30, 4, 17, 24, 27, 10, 12, 18]"
158,random,250,1.4,True,-1,-5,"[1, 14, 6, 15, 33, 13, 31, 23, 10, 28, 32, 16, 26, 25, 11, 34, 29, 0, 21, 8, 9, 12, 5, 22, 30, 17, 3, 20, 7, 24, 19, 35, 4, 2, 18, 27]"
159,random,250,1.4,False,-1,-2,"[15, 14, 20, 9, 16, 27, 18, 25, 4, 30, 19, 35, 10, 5, 22, 34, 1, 7, 26, 11, 17, 2, 28, 3, 12, 21, 29, 6, 33, 13, 24, 32, 0, 23, 31, 8]"
160,warm-flower-18,0,1.4,True,1,3,"[20, 27, 6, 2, 15, 26, 19, 3, 13, 7, 21, 23, 14, 1, 28, 22, 10, 24, 32, 17, 4, 30, 5, 18, 16, 29, 11, 0, 12, 25, 9, 31, 34, 8, 35, 33]"
161,warm-flower-18,0,1.4,False,1,2,"[9, 14, 17, 13, 16, 20, 19, 32, 11, 23, 0, 21, 10, 27, 25, 30, 34, 2, 33, 15, 6, 26, 29, 12, 8, 7, 35, 4, 28, 22, 3, 5, 24, 18, 1, 31]"
162,warm-flower-18,0,1.4,True,1,3,"[20, 29, 2, 18, 15, 8, 21, 32, 14, 27, 4, 11, 19, 13, 28, 3, 9, 24, 12, 7, 6, 23, 34, 0, 17, 26, 31, 33, 16, 1, 10, 25, 35, 30, 22, 5]"
163,warm-flower-18,0,1.4,False,1,3,"[29, 19, 35, 2, 13, 14, 6, 15, 33, 27, 0, 32, 11, 21, 5, 8, 23, 22, 17, 20, 12, 24, 18, 30, 25, 7, 10, 16, 31, 26, 3, 28, 34, 1, 9, 4]"
164,warm-flower-18,0,1.4,True,1,1,"[20, 11, 14, 0, 15, 7, 21, 13, 27, 10, 32, 33, 18, 35, 17, 4, 2, 1, 30, 28, 8, 12, 3, 22, 5, 31, 29, 19, 6, 23, 26, 25, 16, 9, 24, 34]"
165,warm-flower-18,0,1.4,False,1,3,"[15, 23, 24, 22, 34, 20, 14, 27, 5, 21, 30, 2, 13, 10, 19, 32, 25, 18, 28, 8, 26, 33, 16, 3, 1, 7, 4, 17, 35, 9, 6, 31, 0, 11, 12, 29]"
166,warm-flower-18,0,1.4,True,1,5,"[20, 34, 15, 26, 19, 23, 2, 17, 21, 8, 14, 16, 13, 32, 27, 4, 31, 25, 33, 1, 22, 24, 12, 7, 3, 30, 5, 9, 6, 11, 18, 28, 35, 29, 10, 0]"
167,warm-flower-18,0,1.4,False,1,4,"[35, 15, 22, 20, 0, 2, 6, 14, 1, 26, 5, 16, 18, 25, 19, 17, 29, 8, 12, 27, 21, 9, 13, 34, 32, 28, 33, 7, 31, 10, 11, 3, 23, 30, 24, 4]"
168,warm-flower-18,0,1.4,True,1,3,"[20, 26, 15, 0, 19, 4, 27, 1, 21, 6, 32, 14, 35, 10, 24, 16, 2, 33, 13, 8, 3, 23, 9, 34, 22, 17, 11, 7, 29, 5, 31, 30, 25, 28, 12, 18]"
169,warm-flower-18,0,1.4,False,0,0,"[3, 22, 16, 32, 8, 13, 26, 20, 6, 14, 21, 15, 7, 19, 9, 33, 28, 11, 18, 10, 12, 35, 24, 0, 34, 25, 31, 23, 1, 4, 29, 30, 27, 5, 2, 17]"
170,warm-flower-18,0,1.4,True,1,3,"[20, 7, 15, 6, 33, 11, 19, 2, 34, 27, 13, 35, 10, 21, 26, 9, 28, 16, 8, 25, 22, 4, 3, 23, 29, 32, 14, 31, 18, 17, 12, 5, 0, 1, 30, 24]"
171,warm-flower-18,0,1.4,False,1,6,"[0, 19, 28, 22, 15, 20, 10, 14, 13, 21, 25, 8, 16, 17, 29, 33, 27, 11, 12, 9, 30, 4, 6, 26, 3, 7, 5, 2, 24, 18, 32, 23, 34, 31, 1, 35]"
172,warm-flower-18,0,1.4,True,1,3,"[20, 24, 2, 33, 31, 21, 15, 30, 8, 28, 22, 11, 10, 34, 19, 9, 27, 0, 14, 5, 17, 16, 35, 29, 12, 25, 3, 6, 7, 4, 26, 23, 1, 32, 18, 13]"
173,warm-flower-18,0,1.4,False,1,3,"[35, 15, 8, 14, 2, 13, 20, 16, 19, 21, 23, 32, 24, 26, 17, 27, 0, 9, 10, 22, 11, 31, 3, 25, 28, 33, 5, 7, 4, 30, 34, 12, 29, 6, 18, 1]"
174,warm-flower-18,0,1.4,True,1,1,"[20, 13, 15, 5, 25, 16, 2, 0, 14, 26, 34, 23, 12, 35, 4, 19, 27, 1, 22, 11, 21, 28, 24, 9, 8, 29, 32, 31, 3, 30, 18, 33, 6, 17, 7, 10]"
175,warm-flower-18,0,1.4,False,1,1,"[4, 15, 2, 9, 7, 20, 16, 19, 18, 21, 30, 25, 23, 13, 24, 32, 11, 14, 22, 8, 35, 33, 12, 1, 28, 26, 0, 5, 31, 10, 34, 6, 27, 3, 29, 17]"
176,warm-flower-18,0,1.4,True,1,6,"[20, 9, 15, 28, 32, 24, 2, 33, 21, 16, 14, 17, 13, 35, 19, 30, 27, 11, 18, 31, 8, 12, 10, 6, 3, 7, 26, 25, 34, 29, 22, 23, 4, 5, 1, 0]"
177,warm-flower-18,0,1.4,False,1,7,"[22, 14, 2, 20, 31, 8, 17, 15, 19, 13, 11, 4, 3, 16, 35, 10, 18, 33, 25, 9, 23, 21, 24, 0, 1, 7, 34, 12, 29, 26, 6, 32, 27, 5, 30, 28]"
178,warm-flower-18,0,1.4,True,1,5,"[20, 4, 15, 7, 22, 6, 13, 26, 27, 1, 21, 11, 2, 33, 32, 10, 34, 0, 14, 35, 3, 31, 28, 25, 8, 19, 18, 24, 30, 9, 5, 17, 12, 23, 29, 16]"
179,warm-flower-18,0,1.4,False,1,3,"[19, 14, 2, 15, 11, 13, 21, 4, 7, 16, 5, 8, 33, 20, 6, 12, 30, 0, 25, 9, 27, 28, 18, 29, 24, 23, 1, 35, 26, 34, 17, 10, 32, 22, 3, 31]"
180,warm-flower-18,5,1.4,True,1,1,"[20, 12, 33, 5, 15, 21, 16, 3, 32, 24, 2, 18, 30, 8, 13, 23, 10, 22, 14, 34, 4, 29, 28, 1, 26, 9, 35, 11, 27, 17, 0, 7, 19, 6, 25, 31]"
181,warm-flower-18,5,1.4,False,1,3,"[13, 14, 19, 32, 10, 20, 17, 8, 26, 15, 0, 27, 30, 12, 23, 9, 25, 18, 16, 21, 5, 4, 33, 11, 22, 7, 3, 1, 6, 2, 35, 28, 24, 29, 34, 31]"
182,warm-flower-18,5,1.4,True,1,6,"[20, 24, 2, 9, 21, 7, 8, 34, 15, 19, 22, 29, 14, 35, 18, 16, 25, 30, 4, 12, 27, 5, 1, 17, 33, 31, 32, 10, 0, 13, 26, 11, 23, 28, 3, 6]"
183,warm-flower-18,5,1.4,False,1,4,"[25, 24, 31, 13, 32, 15, 17, 11, 21, 14, 18, 9, 22, 12, 2, 19, 0, 4, 27, 20, 28, 8, 1, 26, 35, 34, 10, 16, 23, 5, 30, 7, 6, 29, 3, 33]"
184,warm-flower-18,5,1.4,True,-1,-2,"[20, 15, 19, 23, 13, 2, 27, 21, 10, 28, 32, 9, 8, 22, 14, 11, 17, 30, 33, 5, 31, 12, 26, 3, 29, 34, 25, 24, 7, 18, 35, 6, 0, 16, 1, 4]"
185,warm-flower-18,5,1.4,False,1,3,"[35, 15, 16, 31, 1, 22, 28, 11, 6, 14, 26, 13, 21, 8, 4, 32, 25, 9, 19, 20, 29, 7, 5, 33, 34, 27, 30, 23, 2, 18, 12, 3, 24, 10, 0, 17]"
186,warm-flower-18,5,1.4,True,1,6,"[20, 11, 14, 34, 15, 32, 22, 30, 8, 27, 21, 33, 2, 16, 19, 1, 9, 28, 7, 31, 13, 0, 10, 5, 23, 25, 4, 6, 26, 3, 17, 24, 35, 29, 18, 12]"
187,warm-flower-18,5,1.4,False,1,2,"[35, 15, 19, 16, 22, 21, 8, 25, 0, 9, 28, 26, 34, 13, 20, 14, 17, 32, 29, 27, 7, 10, 23, 2, 18, 33, 5, 12, 11, 4, 3, 6, 31, 1, 24, 30]"
188,warm-flower-18,5,1.4,True,1,2,"[20, 18, 13, 27, 17, 28, 14, 29, 21, 26, 8, 7, 19, 2, 10, 33, 15, 12, 32, 4, 25, 5, 16, 1, 9, 3, 24, 30, 11, 31, 22, 0, 35, 6, 23, 34]"
189,warm-flower-18,5,1.4,False,0,0,"[20, 26, 9, 10, 28, 22, 13, 14, 35, 8, 19, 32, 3, 15, 1, 21, 11, 2, 18, 5, 16, 27, 31, 25, 17, 7, 6, 4, 33, 30, 23, 12, 29, 0, 24, 34]"
190,warm-flower-18,5,1.4,True,-1,-1,"[20, 28, 15, 16, 2, 13, 9, 12, 22, 18, 33, 4, 7, 6, 32, 26, 21, 25, 8, 0, 11, 34, 19, 5, 3, 1, 23, 27, 14, 10, 35, 24, 17, 29, 30, 31]"
191,warm-flower-18,5,1.4,False,1,4,"[1, 15, 27, 20, 0, 2, 25, 16, 9, 33, 11, 19, 8, 32, 29, 22, 4, 3, 31, 14, 18, 21, 10, 13, 34, 28, 24, 26, 5, 7, 23, 17, 30, 35, 12, 6]"
192,warm-flower-18,5,1.4,True,0,0,"[20, 34, 15, 26, 19, 33, 2, 6, 14, 13, 32, 21, 0, 29, 35, 11, 4, 17, 8, 22, 3, 10, 27, 9, 12, 24, 30, 18, 7, 28, 25, 16, 5, 1, 31, 23]"
193,warm-flower-18,5,1.4,False,1,2,"[26, 23, 18, 15, 25, 13, 29, 27, 0, 19, 30, 21, 14, 20, 11, 32, 33, 2, 16, 35, 28, 22, 34, 4, 9, 5, 8, 10, 3, 31, 17, 24, 6, 7, 1, 12]"
194,warm-flower-18,5,1.4,True,1,3,"[20, 15, 19, 3, 13, 31, 27, 18, 32, 35, 14, 16, 21, 33, 17, 29, 11, 9, 6, 4, 23, 26, 28, 7, 10, 2, 0, 25, 30, 8, 22, 5, 1, 12, 34, 24]"
195,warm-flower-18,5,1.4,False,1,2,"[24, 15, 22, 21, 7, 8, 32, 20, 3, 13, 14, 31, 0, 27, 16, 19, 33, 26, 35, 9, 23, 12, 5, 6, 25, 28, 1, 4, 11, 2, 18, 17, 34, 30, 10, 29]"
196,warm-flower-18,5,1.4,True,0,0,"[20, 3, 15, 16, 2, 21, 14, 12, 4, 19, 33, 34, 26, 22, 8, 18, 13, 30, 17, 5, 28, 27, 7, 25, 32, 1, 0, 24, 35, 23, 11, 6, 9, 10, 29, 31]"
197,warm-flower-18,5,1.4,False,1,2,"[20, 26, 27, 15, 12, 14, 35, 21, 16, 19, 1, 13, 31, 9, 32, 11, 0, 24, 17, 4, 3, 18, 28, 22, 10, 23, 30, 33, 29, 8, 25, 2, 6, 7, 5, 34]"
198,warm-flower-18,5,1.4,True,1,5,"[20, 33, 21, 11, 15, 31, 14, 5, 8, 29, 19, 9, 10, 35, 3, 7, 32, 25, 18, 30, 28, 34, 22, 26, 0, 6, 4, 1, 17, 13, 16, 23, 24, 12, 2, 27]"
199,warm-flower-18,5,1.4,False,-1,-2,"[22, 14, 7, 32, 2, 3, 16, 15, 6, 13, 21, 20, 18, 19, 0, 33, 24, 25, 30, 27, 28, 9, 10, 23, 12, 8, 26, 17, 11, 4, 35, 1, 34, 5, 29, 31]"
200,warm-flower-18,10,1.4,True,-1,-2,"[20, 10, 21, 1, 15, 22, 8, 5, 33, 24, 2, 35, 26, 27, 23, 14, 32, 9, 3, 19, 16, 6, 13, 11, 4, 12, 7, 18, 0, 25, 30, 31, 28, 34, 17, 29]"
201,warm-flower-18,10,1.4,False,1,1,"[20, 26, 22, 10, 7, 12, 30, 2, 23, 8, 1, 21, 6, 35, 17, 13, 3, 32, 16, 15, 28, 14, 27, 11, 34, 19, 31, 25, 9, 33, 0, 5, 29, 4, 24, 18]"
202,warm-flower-18,10,1.4,True,1,1,"[20, 31, 2, 25, 9, 12, 10, 27, 26, 3, 17, 23, 34, 35, 22, 14, 21, 19, 15, 6, 13, 1, 7, 18, 8, 24, 33, 32, 16, 11, 28, 4, 0, 29, 30, 5]"
203,warm-flower-18,10,1.4,False,1,1,"[13, 14, 9, 22, 17, 15, 19, 20, 10, 32, 11, 2, 25, 18, 30, 4, 33, 16, 7, 8, 34, 5, 0, 12, 1, 23, 24, 26, 29, 21, 31, 3, 28, 6, 35, 27]"
204,warm-flower-18,10,1.4,True,1,1,"[20, 32, 24, 33, 21, 22, 15, 16, 14, 4, 19, 10, 26, 12, 13, 30, 27, 7, 25, 2, 17, 18, 8, 0, 3, 28, 23, 34, 31, 35, 11, 9, 6, 5, 29, 1]"
205,warm-flower-18,10,1.4,False,0,0,"[32, 19, 13, 21, 27, 15, 20, 16, 0, 17, 12, 22, 2, 14, 3, 10, 6, 25, 18, 33, 35, 28, 1, 9, 5, 8, 34, 26, 4, 11, 7, 30, 24, 29, 31, 23]"
206,warm-flower-18,10,1.4,True,1,5,"[20, 34, 15, 10, 2, 0, 13, 22, 21, 9, 14, 6, 4, 25, 18, 30, 26, 31, 32, 12, 35, 27, 8, 23, 28, 3, 19, 1, 7, 16, 17, 24, 33, 11, 29, 5]"
207,warm-flower-18,10,1.4,False,1,2,"[20, 26, 11, 12, 8, 21, 27, 14, 1, 15, 25, 32, 34, 2, 7, 16, 31, 4, 28, 33, 18, 22, 3, 13, 23, 19, 5, 6, 17, 10, 24, 30, 0, 35, 29, 9]"
208,warm-flower-18,10,1.4,True,1,2,"[20, 6, 2, 14, 15, 25, 10, 33, 19, 3, 7, 32, 13, 27, 22, 0, 8, 16, 1, 23, 17, 4, 21, 30, 26, 18, 28, 12, 24, 11, 35, 31, 5, 34, 29, 9]"
209,warm-flower-18,10,1.4,False,1,3,"[17, 14, 2, 20, 16, 25, 30, 15, 3, 13, 33, 9, 11, 27, 21, 4, 32, 19, 10, 26, 6, 24, 31, 23, 34, 28, 35, 18, 1, 8, 7, 0, 29, 5, 22, 12]"
210,warm-flower-18,10,1.4,True,-1,-3,"[20, 1, 15, 33, 32, 34, 24, 11, 35, 8, 19, 13, 22, 26, 21, 5, 14, 18, 4, 28, 2, 10, 3, 30, 27, 23, 6, 9, 0, 17, 16, 7, 31, 29, 12, 25]"
211,warm-flower-18,10,1.4,False,0,0,"[15, 23, 29, 30, 14, 3, 19, 13, 24, 20, 17, 21, 12, 22, 26, 32, 7, 8, 33, 27, 6, 10, 2, 16, 4, 31, 18, 0, 34, 9, 1, 11, 28, 25, 35, 5]"
212,warm-flower-18,10,1.4,True,0,0,"[20, 1, 15, 12, 2, 33, 6, 13, 16, 14, 19, 29, 17, 5, 9, 18, 21, 25, 24, 22, 7, 35, 32, 34, 11, 28, 10, 26, 8, 27, 4, 3, 30, 23, 0, 31]"
